time,open,high,low,close,volume
2024-05-22 19:30:00,2391.92,2394.17,2390.39,2391.29,5983
2024-05-22 20:00:00,2391.27,2395.06,2389.41,2391.88,5523
2024-05-22 20:30:00,2391.86,2394.31,2388.57,2389.72,5792
2024-05-22 21:00:00,2389.74,2390.02,2386.75,2388.36,4849
2024-05-22 21:30:00,2388.45,2390.72,2378.53,2379.32,8595
2024-05-22 22:00:00,2379.34,2380.95,2374.92,2377.82,8439
2024-05-22 22:30:00,2377.85,2380.04,2377.08,2379.39,5962
2024-05-22 23:00:00,2379.38,2379.81,2376.88,2379.34,5255
2024-05-22 23:30:00,2379.28,2380.63,2378.32,2379.03,3016
2024-05-23 00:00:00,2379.03,2379.34,2377.45,2377.85,2007
2024-05-23 01:30:00,2379.75,2380.69,2377.6,2380.46,1163
2024-05-23 02:00:00,2380.47,2381.24,2380.09,2380.72,1333
2024-05-23 02:30:00,2380.72,2382.1,2380.37,2381.94,1258
2024-05-23 03:00:00,2381.89,2382.69,2381.0,2382.18,1710
2024-05-23 03:30:00,2382.21,2383.64,2381.4,2382.82,2849
2024-05-23 04:00:00,2383.0,2383.13,2378.94,2380.32,3152
2024-05-23 04:30:00,2380.36,2381.92,2369.09,2371.22,8236
2024-05-23 05:00:00,2371.18,2374.44,2366.69,2373.14,7866
2024-05-23 05:30:00,2373.26,2375.65,2370.42,2371.95,4485
2024-05-23 06:00:00,2371.98,2373.09,2368.11,2369.36,4749
2024-05-23 06:30:00,2369.37,2371.35,2367.86,2369.52,3822
2024-05-23 07:00:00,2369.52,2372.88,2369.47,2372.33,2029
2024-05-23 07:30:00,2372.33,2373.52,2371.66,2371.84,1840
2024-05-23 08:00:00,2371.84,2373.88,2371.42,2372.8,2287
2024-05-23 08:30:00,2372.81,2373.07,2370.57,2370.94,2124
2024-05-23 09:00:00,2371.01,2371.41,2358.27,2360.08,7760
2024-05-23 09:30:00,2360.07,2366.97,2354.95,2366.69,8404
2024-05-23 10:00:00,2366.72,2367.12,2363.18,2364.22,6009
2024-05-23 10:30:00,2364.26,2364.76,2361.27,2363.0,7416
2024-05-23 11:00:00,2363.14,2363.32,2355.12,2356.26,7439
2024-05-23 11:30:00,2356.23,2357.76,2355.09,2356.64,7078
2024-05-23 12:00:00,2356.62,2361.78,2356.17,2360.1,5895
2024-05-23 12:30:00,2360.09,2364.0,2358.8,2361.57,5802
2024-05-23 13:00:00,2361.54,2364.27,2360.87,2364.16,4983
2024-05-23 13:30:00,2364.17,2367.58,2363.52,2365.4,4919
2024-05-23 14:00:00,2365.45,2367.67,2364.09,2366.33,5138
2024-05-23 14:30:00,2366.34,2369.01,2365.74,2368.7,5644
2024-05-23 15:00:00,2368.73,2369.44,2365.61,2368.08,5814
2024-05-23 15:30:00,2367.94,2369.3,2366.24,2366.43,6626
2024-05-23 16:00:00,2366.41,2367.57,2360.69,2362.9,9824
2024-05-23 16:30:00,2362.99,2369.82,2360.49,2364.24,10212
2024-05-23 17:00:00,2364.26,2369.49,2350.62,2358.57,13279
2024-05-23 17:30:00,2358.63,2363.9,2346.62,2349.75,14035
2024-05-23 18:00:00,2349.75,2350.92,2341.51,2345.93,12010
2024-05-23 18:30:00,2345.91,2348.01,2340.35,2341.46,10436
2024-05-23 19:00:00,2341.44,2349.86,2341.44,2346.19,8680
2024-05-23 19:30:00,2346.21,2350.15,2343.36,2343.87,7922
2024-05-23 20:00:00,2343.86,2345.34,2339.97,2340.89,6850
2024-05-23 20:30:00,2340.89,2342.96,2334.62,2336.19,6955
2024-05-23 21:00:00,2336.19,2339.02,2331.91,2332.18,7488
2024-05-23 21:30:00,2332.16,2336.32,2331.8,2334.71,7643
2024-05-23 22:00:00,2334.7,2336.19,2332.6,2334.16,5691
2024-05-23 22:30:00,2334.17,2334.82,2332.73,2333.24,5172
2024-05-23 23:00:00,2333.23,2334.16,2330.93,2331.83,5335
2024-05-23 23:30:00,2331.85,2332.7,2330.49,2330.63,2335
2024-05-24 00:00:00,2330.67,2330.76,2326.97,2328.22,1967
2024-05-24 01:30:00,2328.88,2332.09,2328.41,2331.99,1090
2024-05-24 02:00:00,2332.0,2332.0,2330.37,2330.88,882
2024-05-24 02:30:00,2330.9,2331.82,2330.46,2330.91,826
2024-05-24 03:00:00,2330.91,2333.53,2330.9,2331.92,2016
2024-05-24 03:30:00,2331.71,2332.31,2328.01,2329.0,2893
2024-05-24 04:00:00,2329.01,2330.96,2327.48,2328.97,2782
2024-05-24 04:30:00,2328.97,2334.34,2326.64,2333.31,6643
2024-05-24 05:00:00,2333.4,2335.17,2332.57,2333.91,5432
2024-05-24 05:30:00,2333.83,2334.49,2325.6,2326.71,5181
2024-05-24 06:00:00,2326.84,2331.51,2325.32,2330.56,5066
2024-05-24 06:30:00,2330.47,2331.48,2328.42,2330.13,3783
2024-05-24 07:00:00,2330.13,2331.45,2329.3,2330.47,2311
2024-05-24 07:30:00,2330.46,2333.91,2330.41,2332.01,2265
2024-05-24 08:00:00,2332.01,2335.12,2332.01,2334.9,2237
2024-05-24 08:30:00,2334.87,2334.92,2333.15,2334.16,2390
2024-05-24 09:00:00,2334.09,2339.24,2334.09,2338.35,4976
2024-05-24 09:30:00,2338.34,2339.5,2335.54,2336.76,5247
2024-05-24 10:00:00,2336.75,2339.32,2335.19,2338.63,5612
2024-05-24 10:30:00,2338.62,2340.54,2337.24,2339.09,4436
2024-05-24 11:00:00,2339.09,2339.76,2336.95,2337.55,4479
2024-05-24 11:30:00,2337.55,2338.82,2336.03,2336.69,4109
2024-05-24 12:00:00,2336.68,2341.02,2336.6,2340.13,4664
2024-05-24 12:30:00,2340.16,2343.24,2339.37,2340.1,3865
2024-05-24 13:00:00,2340.09,2340.67,2337.5,2337.56,3766
2024-05-24 13:30:00,2337.56,2343.88,2337.02,2343.7,3782
2024-05-24 14:00:00,2343.64,2343.82,2338.78,2340.34,3973
2024-05-24 14:30:00,2340.37,2342.06,2338.57,2340.72,3818
2024-05-24 15:00:00,2340.75,2341.59,2337.74,2338.19,3995
2024-05-24 15:30:00,2338.19,2340.8,2335.58,2335.75,5908
2024-05-24 16:00:00,2335.98,2340.7,2335.87,2339.33,7291
2024-05-24 16:30:00,2339.39,2344.98,2338.83,2344.91,7667
2024-05-24 17:00:00,2344.77,2347.38,2336.83,2338.45,9493
2024-05-24 17:30:00,2338.53,2343.14,2335.48,2336.68,9713
2024-05-24 18:00:00,2336.68,2339.73,2336.14,2338.54,7631
2024-05-24 18:30:00,2338.52,2340.23,2333.63,2334.77,7291
2024-05-24 19:00:00,2334.77,2335.96,2332.34,2334.62,6631
2024-05-24 19:30:00,2334.69,2336.93,2332.82,2335.66,6098
2024-05-24 20:00:00,2335.68,2336.42,2333.58,2334.25,5070
2024-05-24 20:30:00,2334.26,2334.49,2333.08,2333.47,4607
2024-05-24 21:00:00,2333.46,2334.14,2331.93,2332.67,4402
2024-05-24 21:30:00,2332.66,2336.25,2332.48,2335.2,4894
2024-05-24 22:00:00,2335.2,2336.75,2334.78,2334.86,2616
2024-05-24 22:30:00,2334.83,2334.88,2331.92,2332.97,2716
2024-05-24 23:00:00,2333.01,2334.16,2331.88,2333.87,3358
2024-05-24 23:30:00,2334.21,2335.12,2333.83,2334.55,1431
2024-05-25 00:00:00,2334.56,2334.9,2333.77,2334.64,1024
2024-05-27 01:30:00,2335.78,2337.45,2332.16,2336.04,1458
2024-05-27 02:00:00,2336.02,2340.58,2335.82,2340.2,1652
2024-05-27 02:30:00,2340.2,2340.69,2337.67,2338.66,1353
2024-05-27 03:00:00,2338.65,2338.65,2336.51,2337.08,1313
2024-05-27 03:30:00,2337.08,2337.37,2335.51,2336.89,1759
2024-05-27 04:00:00,2336.89,2337.1,2334.42,2336.24,2301
2024-05-27 04:30:00,2336.41,2339.53,2334.55,2339.36,4873
2024-05-27 05:00:00,2339.4,2340.33,2338.09,2339.62,4149
2024-05-27 05:30:00,2339.62,2341.08,2338.71,2340.17,2518
2024-05-27 06:00:00,2340.1,2346.4,2339.09,2346.1,3769
2024-05-27 06:30:00,2346.11,2347.54,2343.57,2347.28,4437
2024-05-27 07:00:00,2347.29,2347.5,2343.83,2345.97,2255
2024-05-27 07:30:00,2345.96,2346.03,2340.98,2343.04,2312
2024-05-27 08:00:00,2343.04,2343.48,2341.38,2342.87,1610
2024-05-27 08:30:00,2342.88,2343.29,2341.87,2342.85,1847
2024-05-27 09:00:00,2342.86,2344.24,2340.24,2343.68,4359
2024-05-27 09:30:00,2343.74,2344.52,2341.53,2344.48,4904
2024-05-27 10:00:00,2344.49,2344.59,2341.22,2341.43,4152
2024-05-27 10:30:00,2341.43,2341.49,2339.51,2340.23,3410
2024-05-27 11:00:00,2340.27,2340.6,2338.1,2338.63,2374
2024-05-27 11:30:00,2338.63,2343.33,2338.17,2342.71,3104
2024-05-27 12:00:00,2342.71,2346.14,2342.19,2344.05,3356
2024-05-27 12:30:00,2344.1,2345.79,2343.39,2344.71,2696
2024-05-27 13:00:00,2344.76,2345.69,2342.97,2343.26,2639
2024-05-27 13:30:00,2343.26,2345.52,2342.4,2345.26,2172
2024-05-27 14:00:00,2345.26,2345.89,2343.58,2344.9,2831
2024-05-27 14:30:00,2344.89,2345.46,2343.23,2344.58,2886
2024-05-27 15:00:00,2344.58,2346.01,2343.19,2345.04,3252
2024-05-27 15:30:00,2345.04,2349.74,2343.64,2348.96,5086
2024-05-27 16:00:00,2348.98,2349.6,2346.14,2347.14,4363
2024-05-27 16:30:00,2347.14,2351.6,2344.58,2350.27,8189
2024-05-27 17:00:00,2350.3,2356.98,2348.84,2355.38,8489
2024-05-27 17:30:00,2355.57,2358.47,2354.66,2357.39,6414
2024-05-27 18:00:00,2357.39,2357.91,2354.05,2354.28,5235
2024-05-27 18:30:00,2354.28,2356.79,2353.65,2355.56,4765
2024-05-27 19:00:00,2355.53,2356.54,2352.16,2352.34,5220
2024-05-27 19:30:00,2352.3,2354.83,2352.1,2354.08,3860
2024-05-27 20:00:00,2354.06,2354.76,2353.26,2354.64,1356
2024-05-28 01:30:00,2351.26,2353.28,2351.1,2352.96,754
2024-05-28 02:00:00,2352.92,2353.85,2351.98,2352.09,800
2024-05-28 02:30:00,2351.98,2352.74,2351.18,2352.39,1075
2024-05-28 03:00:00,2352.38,2352.77,2351.07,2352.48,1163
2024-05-28 03:30:00,2352.29,2353.59,2351.3,2351.6,2553
2024-05-28 04:00:00,2351.53,2352.83,2351.21,2351.76,2396
2024-05-28 04:30:00,2351.75,2353.37,2349.17,2351.37,6437
2024-05-28 05:00:00,2351.4,2356.33,2351.16,2354.6,5064
2024-05-28 05:30:00,2354.56,2355.86,2352.96,2353.19,2672
2024-05-28 06:00:00,2353.27,2355.27,2351.55,2354.14,2976
2024-05-28 06:30:00,2354.13,2354.52,2350.75,2351.47,3743
2024-05-28 07:00:00,2351.48,2351.85,2350.18,2350.86,1800
2024-05-28 07:30:00,2350.82,2351.7,2350.44,2351.6,1749
2024-05-28 08:00:00,2351.6,2352.02,2350.65,2350.96,1871
2024-05-28 08:30:00,2350.92,2353.64,2350.63,2351.94,2045
2024-05-28 09:00:00,2352.03,2353.29,2349.6,2350.33,3273
2024-05-28 09:30:00,2350.35,2350.37,2342.13,2342.6,7913
2024-05-28 10:00:00,2342.81,2345.02,2341.3,2341.75,6716
2024-05-28 10:30:00,2341.76,2344.88,2341.74,2343.37,5231
2024-05-28 11:00:00,2343.36,2344.72,2342.72,2344.04,4393
2024-05-28 11:30:00,2344.04,2344.99,2340.23,2341.31,4746
2024-05-28 12:00:00,2341.29,2345.01,2340.94,2344.83,3493
2024-05-28 12:30:00,2344.81,2345.08,2342.28,2344.5,3698
2024-05-28 13:00:00,2344.52,2344.91,2343.63,2343.72,2432
2024-05-28 13:30:00,2343.72,2345.46,2343.13,2344.64,3120
2024-05-28 14:00:00,2344.64,2346.22,2344.34,2345.69,2628
